rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license
2.5,no,canwar,1 (mono),2015-05-16,Not specified,20,XC243684.mp3,Not specified,Canada Warbler,Not specified,XC243684 Canada Warbler (Cardellina canadensis),"['Geothlypis trichas_Common Yellowthroat', 'Poecile atricapillus_Black-capped Chickadee', 'Setophaga fusca_Blackburnian Warbler', 'Seiurus aurocapilla_Ovenbird']",no,Cardellina canadensis," Spruce Flats Bog, Forbes State Forest",40.1182,44100 (Hz),song,850 m,Two birds singing around the perimeter of the bog. Neither seen. Song can be heard faintly at the beginning of the recording and then more clearly at the end.,128000 (bps),mp3,Not specified,Common Yellowthroat (Geothlypis trichas); Black-capped Chickadee (Poecile atricapillus); Blackburnian Warbler (Setophaga fusca); Ovenbird (Seiurus aurocapilla),243684,https://www.xeno-canto.org/243684,United States,Aidan Place,Cardellina canadensis_Canada Warbler,-79.1771,0-3(s),13:00,Aidan Place,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,canwar,1 (mono),2015-05-25,Not specified,23,XC246226.mp3,both,Canada Warbler,7-20,XC246226 Canada Warbler (Cardellina canadensis),"['Setophaga virens_Black-throated Green Warbler', 'Setophaga coronata_Yellow-rumped Warbler', 'Setophaga magnolia_Magnolia Warbler', 'Setophaga caerulescens_Black-throated Blue Warbler']",no,Cardellina canadensis," Camel's Hump, Chittenden County, Vermont",44.3115,16000 (Hz),song,~950 m,"Used normalize and noise reduction filters in audacity and cut out a fraction of a second of distortion from the middle, between the two phrases of Canada Warbler song",128000 (bps),mp3,level,Black-throated Green Warbler (Setophaga virens); Myrtle Warbler (Setophaga coronata); Magnolia Warbler (Setophaga magnolia); Black-throated Blue Warbler (Setophaga caerulescens),246226,https://www.xeno-canto.org/246226,United States,Larry Clarfeld,Cardellina canadensis_Canada Warbler,-72.8772,0-3(s),08:00,Larry Clarfeld,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,canwar,2 (stereo),2014-06-20,level,6,XC246774.mp3,level,Canada Warbler,1-3,XC246774 Canada Warbler (Cardellina canadensis),[],yes,Cardellina canadensis," Burrillville, Providence County, Rhode Island",41.9661,48000 (Hz),call,170 m,"Habitat: Mountain Laurel, swampy woodlands. Calling in territorial response. Plumage: Adult male. Old recording, cannot recall conditions besides sunny.",128000 (bps),mp3,level,,246774,https://www.xeno-canto.org/246774,United States,Dylan Pedro,Cardellina canadensis_Canada Warbler,-71.6847,0-3(s),12:30,Dylan Pedro,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,canwar,2 (stereo),2015-05-16,Not specified,149,XC247831.mp3,Not specified,Canada Warbler,Not specified,XC247831 Canada Warbler (Cardellina canadensis),[],yes,Cardellina canadensis," Lower Moreland (near  Bryn Athyn), Montgomery County, Pennsylvania",40.125,44100 (Hz),song,50 m,song with multiple chips and flight calls by migrant,128000 (bps),mp3,Not specified,,247831,https://www.xeno-canto.org/247831,United States,Paul Driver,Cardellina canadensis_Canada Warbler,-75.0701,Not specified,08:00,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,,canwar,1 (mono),2005-03-27,Not specified,19,XC250582.mp3,Not specified,Canada Warbler,Not specified,XC250582 Canada Warbler (Cardellina canadensis),[],,Cardellina canadensis, Napo: km 11.6 Narupa-Loreto road,-0.712,44100 (Hz),song,1350 m,"Humid primary forest

playback-used:no",128000 (bps),mp3,Not specified,,250582,https://www.xeno-canto.org/250582,Ecuador,Niels Krabbe,Cardellina canadensis_Canada Warbler,-77.741,Not specified,09:30,Niels Krabbe,Creative Commons Attribution-ShareAlike 4.0
3.5,,canwar,1 (mono),2005-03-30,Not specified,35,XC250583.mp3,Not specified,Canada Warbler,Not specified,XC250583 Canada Warbler (Cardellina canadensis),['Euphonia xanthogaster_Orange-bellied Euphonia'],,Cardellina canadensis, Napo: Napo Galeras,-0.833,44100 (Hz),song,1175 m,"Humid primary forest

playback-used:no",128000 (bps),mp3,Not specified,Orange-bellied Euphonia (Euphonia xanthogaster),250583,https://www.xeno-canto.org/250583,Ecuador,Niels Krabbe,Cardellina canadensis_Canada Warbler,-77.567,Not specified,15:00,Niels Krabbe,Creative Commons Attribution-ShareAlike 4.0
3.0,no,canwar,1 (mono),2005-03-31,Not specified,23,XC250584.mp3,Not specified,Canada Warbler,Not specified,XC250584 Canada Warbler (Cardellina canadensis),[],no,Cardellina canadensis, Napo: Napo Galeras,-0.833,44100 (Hz),song,1175 m,Humid primary forest,128000 (bps),mp3,Not specified,,250584,https://www.xeno-canto.org/250584,Ecuador,Niels Krabbe,Cardellina canadensis_Canada Warbler,-77.567,Not specified,13:15,Niels Krabbe,Creative Commons Attribution-ShareAlike 4.0
3.0,no,canwar,1 (mono),2005-04-04,Not specified,8,XC250585.mp3,Not specified,Canada Warbler,Not specified,XC250585 Canada Warbler (Cardellina canadensis),[],no,Cardellina canadensis, Napo: Napo Galeras,-0.833,44100 (Hz),song,1175 m,Humid primary forest,128000 (bps),mp3,Not specified,,250585,https://www.xeno-canto.org/250585,Ecuador,Niels Krabbe,Cardellina canadensis_Canada Warbler,-77.567,Not specified,08:12,Niels Krabbe,Creative Commons Attribution-ShareAlike 4.0
5.0,no,canwar,1 (mono),2012-03-26,Not specified,118,XC250586.mp3,Not specified,Canada Warbler,Not specified,XC250586 Canada Warbler (Cardellina canadensis),[],yes,Cardellina canadensis, Napo: Baeza,-0.463,44100 (Hz),"song, call",1900 m,Several birds were seen in this patch of humid forest,128000 (bps),mp3,Not specified,,250586,https://www.xeno-canto.org/250586,Ecuador,Niels Krabbe,Cardellina canadensis_Canada Warbler,-77.89,Not specified,08:30,Niels Krabbe,Creative Commons Attribution-ShareAlike 4.0
2.5,no,canwar,1 (mono),2007-03-31,Not specified,37,XC250587.mp3,Not specified,Canada Warbler,Not specified,XC250587 Canada Warbler (Cardellina canadensis),"['Arremon aurantiirostris_Orange-billed Sparrow', 'Phylloscartes gualaquizae_Ecuadorian Tyrannulet', 'Myrmotherula brachyura_Pygmy Antwren']",no,Cardellina canadensis," Zamora-Chinchipe: 1-2 km W Shaimi, Nangaritza Valley",-4.3,44100 (Hz),"song, call",930-990 m,Clearing in humid forest,128000 (bps),mp3,Not specified,Orange-billed Sparrow (Arremon aurantiirostris); Ecuadorian Tyrannulet (Phylloscartes gualaquizae); Pygmy Antwren (Myrmotherula brachyura),250587,https://www.xeno-canto.org/250587,Ecuador,Niels Krabbe,Cardellina canadensis_Canada Warbler,-78.683,Not specified,07:15,Niels Krabbe,Creative Commons Attribution-ShareAlike 4.0
2.5,no,canwar,2 (stereo),2015-06-22,Not specified,75,XC253573.mp3,Not specified,Canada Warbler,Not specified,XC253573 Canada Warbler (Cardellina canadensis),"['Catharus fuscescens_Veery', 'Parkesia noveboracensis_Northern Waterthrush']",no,Cardellina canadensis," Carlisle Swamp, Estabrook Woods, Middlesex County, Massachusetts",42.5012,44100 (Hz),song,60 m,"During survey for Canada Warbler territories in Carlisle Swamp, Estabrook Woods, Concord, MA, June 22, 2015. CAWA here is one of three, and the southmost individual. Recorded within the swamp, standing in water within dense understory with view only of some sky.",256000 (bps),mp3,Not specified,Veery (Catharus fuscescens); Northern Waterthrush (Parkesia noveboracensis),253573,https://www.xeno-canto.org/253573,United States,David Swain,Cardellina canadensis_Canada Warbler,-71.3454,Not specified,10:00,David Swain,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
2.5,no,canwar,2 (stereo),2015-06-22,Not specified,67,XC253574.mp3,Not specified,Canada Warbler,Not specified,XC253574 Canada Warbler (Cardellina canadensis),['Parkesia noveboracensis_Northern Waterthrush'],no,Cardellina canadensis," Carlisle Swamp, Estabrook Woods, Middlesex County, Massachusetts",42.5012,44100 (Hz),song,60 m,"During swamp survey for Canada Warbler territories. This recording is birds 2 and 3 of 3 singing on territory. As I passed through territory of 2nd bird, 3rd was still a hundred yards north, but as I approached its territory, 2nd seems to have followed. Thus, both birds singing singing perhaps only 200 feet apart. After recording I exited the swamp to avoid any further disruption.",256000 (bps),mp3,Not specified,Northern Waterthrush (Parkesia noveboracensis),253574,https://www.xeno-canto.org/253574,United States,David Swain,Cardellina canadensis_Canada Warbler,-71.3454,Not specified,11:00,David Swain,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,canwar,2 (stereo),2015-06-24,Not specified,50,XC253809.mp3,Not specified,Canada Warbler,Not specified,XC253809 Canada Warbler (Cardellina canadensis),[],no,Cardellina canadensis," Bedford, Middlesex County, Massachusetts",42.4972,48000 (Hz),song,40 m,,320000 (bps),mp3,Not specified,,253809,https://www.xeno-canto.org/253809,United States,Cole W.,Cardellina canadensis_Canada Warbler,-71.2999,Not specified,12:05,Cole W.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,canwar,2 (stereo),2015-06-24,both,50,XC253813.mp3,accelerating,Canada Warbler,7-20,XC253813 Canada Warbler (Cardellina canadensis),[],no,Cardellina canadensis," Bedford, Middlesex County, Massachusetts",42.4972,48000 (Hz),song,40 m,Singing in brushy red maple swamp on the margins of a white cedar swamp,320000 (bps),mp3,increasing,,253813,https://www.xeno-canto.org/253813,United States,Cole W.,Cardellina canadensis_Canada Warbler,-71.2999,3-6(s),12:05,Cole W.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,canwar,2 (stereo),2015-07-04,Not specified,31,XC255124.mp3,Not specified,Canada Warbler,Not specified,XC255124 Canada Warbler (Cardellina canadensis),[],yes,Cardellina canadensis," Brandon Gap, Addison County, Vermont",43.8387,44100 (Hz),alarm call,700 m,adult male within 10 feet was very agitated at my presence. I suspect nest or young were nearby,128000 (bps),mp3,Not specified,,255124,https://www.xeno-canto.org/255124,United States,David Eberly,Cardellina canadensis_Canada Warbler,-72.9649,Not specified,07:00,David Eberly,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,,canwar,1 (mono),2007-03-00,Not specified,26,XC261107.mp3,Not specified,Canada Warbler,Not specified,XC261107 Canada Warbler (Cardellina canadensis),"['Zonotrichia capensis_Rufous-collared Sparrow', 'Myiothlypis coronata_Russet-crowned Warbler']",,Cardellina canadensis," Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,44100 (Hz),song,2050 m,"<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>

playback-used:no",128000 (bps),mp3,Not specified,Rufous-collared Sparrow (Zonotrichia capensis); Russet-crowned Warbler (Myiothlypis coronata),261107,https://www.xeno-canto.org/261107,Ecuador,Mitch Lysinger,Cardellina canadensis_Canada Warbler,-77.877,Not specified,?,Mitch Lysinger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,,canwar,1 (mono),2008-03-00,Not specified,32,XC261108.mp3,Not specified,Canada Warbler,Not specified,XC261108 Canada Warbler (Cardellina canadensis),"['Cyclarhis nigrirostris_Black-billed Peppershrike', 'Scytalopus micropterus_Long-tailed Tapaculo']",,Cardellina canadensis," Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,44100 (Hz),"song, calls",2050 m,"<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>1st interval shortened 12s

playback-used:no",128000 (bps),mp3,Not specified,Black-billed Peppershrike (Cyclarhis nigrirostris); Long-tailed Tapaculo (Scytalopus micropterus),261108,https://www.xeno-canto.org/261108,Ecuador,Mitch Lysinger,Cardellina canadensis_Canada Warbler,-77.877,Not specified,?,Mitch Lysinger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.5,,canwar,1 (mono),2008-03-00,Not specified,17,XC261109.mp3,Not specified,Canada Warbler,Not specified,XC261109 Canada Warbler (Cardellina canadensis),"['Premnoplex brunnescens_Spotted Barbtail', 'Turdus serranus_Glossy-black Thrush']",,Cardellina canadensis," Napo: 'Cabañas San Isidro', 1-2 km SW Cosanga",-0.589,44100 (Hz),calls,2050 m,"<a href=http://johnvmoorenaturerecordings.com/pubs/ECUAD/main.htm>Moore et al. 2013: Bird Sounds of Ecuador DVD </a>

playback-used:no",128000 (bps),mp3,Not specified,Spotted Barbtail (Premnoplex brunnescens); Glossy-black Thrush (Turdus serranus),261109,https://www.xeno-canto.org/261109,Ecuador,Mitch Lysinger,Cardellina canadensis_Canada Warbler,-77.877,Not specified,?,Mitch Lysinger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.0,,canwar,1 (mono),2013-03-02,Not specified,16,XC286831.mp3,Not specified,Canada Warbler,Not specified,XC286831 Canada Warbler (Cardellina canadensis),[],,Cardellina canadensis," Sucumbíos: Río Coca, Parroquia Simón Bolívar, 1100 m",-0.114,44100 (Hz),song,1100 m,,128000 (bps),mp3,Not specified,,286831,https://www.xeno-canto.org/286831,Ecuador,Patricio Mena Valenzuela,Cardellina canadensis_Canada Warbler,-77.442,Not specified,?,Patricio Mena Valenzuela,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,canwar,2 (stereo),2015-07-25,Not specified,60,XC291925.mp3,Not specified,Canada Warbler,Not specified,XC291925 Canada Warbler (Cardellina canadensis),['Zonotrichia albicollis_White-throated Sparrow'],yes,Cardellina canadensis," Stoneham-et-Tewkesbury, La Jacques-Cartier, Québec",47.0655,44100 (Hz),"call, song",380 m,"Adult vocalizing from two locations in dense shrubs. Habitat: shrubland, garden, mature mixed forest.",128000 (bps),mp3,Not specified,White-throated Sparrow (Zonotrichia albicollis),291925,https://www.xeno-canto.org/291925,Canada,Martin St-Michel,Cardellina canadensis_Canada Warbler,-71.4145,Not specified,06:30,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
5.0,no,canwar,2 (stereo),2015-07-25,Not specified,155,XC294137.mp3,Not specified,Canada Warbler,Not specified,XC294137 Canada Warbler (Cardellina canadensis),[],yes,Cardellina canadensis," Stoneham-et-Tewkesbury, La Jacques-Cartier, Québec",47.0655,44100 (Hz),"call, song",380 m,"See XC291925. Habitat: shrubland, garden, mature mixed forest.",128000 (bps),mp3,Not specified,,294137,https://www.xeno-canto.org/294137,Canada,Martin St-Michel,Cardellina canadensis_Canada Warbler,-71.4145,Not specified,06:40,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,canwar,1 (mono),2012-05-22,Not specified,83,XC296170.mp3,Not specified,Canada Warbler,Not specified,XC296170 Canada Warbler (Cardellina canadensis),"['Geothlypis trichas_Common Yellowthroat', 'Setophaga ruticilla_American Redstart', 'Zonotrichia albicollis_White-throated Sparrow', 'Parkesia noveboracensis_Northern Waterthrush']",no,Cardellina canadensis," Moosehorn NWR, Edmunds Division, Washington Co, Maine",44.8501,48000 (Hz),song,20 m,,128000 (bps),mp3,Not specified,Common Yellowthroat (Geothlypis trichas); American Redstart (Setophaga ruticilla); White-throated Sparrow (Zonotrichia albicollis); Northern Waterthrush (Parkesia noveboracensis),296170,https://www.xeno-canto.org/296170,United States,Paul Marvin,Cardellina canadensis_Canada Warbler,-67.1944,Not specified,13:04,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,canwar,1 (mono),2016-05-08,Not specified,114,XC315489.mp3,Not specified,Canada Warbler,Not specified,XC315489 Canada Warbler (Cardellina canadensis),"['Thryothorus ludovicianus_Carolina Wren', 'Baeolophus bicolor_Tufted Titmouse', 'Icterus galbula_Baltimore Oriole', 'Hylocichla mustelina_Wood Thrush']",yes,Cardellina canadensis," Oxford, Lafayette County, Mississippi",34.3665,44100 (Hz),"call, song",160 m,"Natural sound. Bird moving along lower branches of a large Sweet Gum tree near the trunk and and along attached vines approximately 7m above the ground. 

#Habitat#
29-acre estate centrally located in Oxford, MS consisting of antebellum home surrounded by lawns and adjacent forest. Privet hedges and small thickets divide the grounds into distinct lawn units. Bordered on all sides by mature oak-hickory forest. Forest edge consists of oak spp, hickory spp, red cedar, mulberry, with understory along the edge dominated by privet (Ligustrum sp.). Grounds around the house include isolated trees and manicured hedges. A path from the end of the parking area leads northward ~1 km through the forest to the northern edge of the property abutting the University of Mississippi campus

#Editing#
Edited in Adobe Audition. Butterworth high-pass filter, order 3, cutoff frequency 800 Hz

#Equipment#
Fostex FR-2 digital recorder with Sennheiser microphone and Telinga pro 22"" parabolic reflector.",192000 (bps),mp3,Not specified,Carolina Wren (Thryothorus ludovicianus); Tufted Titmouse (Baeolophus bicolor); Baltimore Oriole (Icterus galbula); Wood Thrush (Hylocichla mustelina),315489,https://www.xeno-canto.org/315489,United States,J.R. Rigby,Cardellina canadensis_Canada Warbler,-89.5192,Not specified,08:30,J.R. Rigby,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,canwar,2 (stereo),2016-05-08,both,92,XC316108.mp3,both,Canada Warbler,4-6,XC316108 Canada Warbler (Cardellina canadensis),[],yes,Cardellina canadensis," Oxford, Lafayette County, Mississippi",34.3598,48000 (Hz),"call, song",160 m,heard singing in mid story.  visually located bird and recorded while it was actively foraging.,320000 (bps),mp3,level,,316108,https://www.xeno-canto.org/316108,United States,Hal Mitchell,Cardellina canadensis_Canada Warbler,-89.5247,0-3(s),08:00,Hal Mitchell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
